INSTNM,SCH_DEG,PREDDEG,CONTROL,CCBASIC,ADM_RATE,ACTCM25,ACTCM75,ACTMTMID,ACTWRMID,SAT_AVG,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,labels
California Institute of Advanced Management,1.9485129517109048,4.0,2.0,29.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Academy of Interactive Entertainment,1.0,1.0,2.0,-2.0,0.9135,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
The Temple Annapolis-A Paul Mitchell Partner School,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva Zichron Aryeh,3.0,3.0,2.0,24.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Butte County Regional Occupational Program,1.0,1.0,1.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4546.0,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Arclabs,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Top of the Line Barber College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Midfield Institute of Cosmetology,1.0,1.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
American Institute of Alternative Medicine,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Felbry College School of Nursing,1.0,1.0,3.0,-2.0,0.7172,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Regional Center for Border Health,1.0,1.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
B-Unique Beauty and Barber Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Kentucky Horseshoeing School,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Tri-State Barber College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Image Maker Beauty Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Dalton Institute of Esthetics and Cosmetology,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
CAAN Academy of Nursing,1.0,1.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Martinsburg College,1.0,1.0,3.0,9.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Alhambra Medical University,3.0,4.0,3.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Central Yeshiva Beth Joseph,3.0,3.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Garden State Science and Technology Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Barber Tech Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Abraham Lincoln University,3.0,1.0,3.0,31.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Construction Training Center,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Med Academy,1.0,2.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Huntington University of Health Sciences,1.0,2.0,3.0,21.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Sonoran Desert Institute,2.0,2.0,3.0,11.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshivas Maharit D'Satmar,3.0,2.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Natural Images Beauty College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Textures Institute of Cosmetology,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Learning Bridge Career Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
PiBerry Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Ea La Mar's Cosmetology & Barber College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Regina Webb Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
DeHart Technical School,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Medical Career & Technical College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Center for Neurosomatic Studies,1.0,1.0,3.0,-2.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Lebanon College of Cosmetology,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Focus Personal Training Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Hair Academy School of Barbering & Beauty,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Fosbre Academy of Hair Design,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
National Personal Training Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Mission Beauty Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Elim Bible Institute and College,2.0,2.0,2.0,13.0,0.9683,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1151.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Beth Medrash of Asbury Park,3.0,3.0,2.0,24.0,0.4286,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Hope College of Arts and Sciences,2.0,2.0,3.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva Gedolah Shaarei Shmuel,3.0,3.0,2.0,24.0,0.4,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Premier Barber Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
International Beauty Education Center,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Claremont Lincoln University,1.9485129517109048,4.0,2.0,29.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Phipps Academy of Barbering,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Hoss Lee Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Indiana Wellness College,1.0,1.0,3.0,-2.0,0.7829,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Kenny's Academy of Barbering,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Seattle Film Institute,1.0,3.0,3.0,30.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Arkansas Colleges of Health Education,1.9485129517109048,4.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Burrell College of Osteopathic Medicine,1.9485129517109048,4.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California Health Sciences University,1.9485129517109048,4.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Glitz School of Cosmetology,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Indiana Wesleyan University-National & Global,3.0,3.0,2.0,18.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Northeast Lakeview College,2.0,2.0,1.0,2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5637.0,6274.0,7600.0,10009.0,11448.0,2
Paul Mitchell the School-Jessup,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
John Patrick University of Health and Applied Sciences,3.0,3.0,3.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
University of Saint Katherine,3.0,3.0,2.0,-2.0,0.6379,17.0,24.0,22.0,7.74,1061.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Teachers College of San Joaquin,1.9485129517109048,1.0,1.0,32.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Totally Cosmo School of Modern Cosmetology,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
U.S. Truck Driver Training School,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
South Dade Technical College-South Dade Skills Center Campus,1.0,1.0,1.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,3666.0,2745.0,11300.029446407541,13810.511688311686,15555.36963190184,2
Wongu University of Oriental Medicine,1.9485129517109048,4.0,2.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Alabama School of Nail Technology & Cosmetology,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
International Diving Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
